Ticker,Company,Date,Time,Quarter Ending,Market Cap
CUP.U,"Caribbean Utilities Company, Ltd.",12-Feb-26,,Dec-25,575790000
5851,Ryobi Limited,12-Feb-26,,Dec-25,567300000
JOMA,John Mattson Fastighetsföretagen AB (publ),12-Feb-26,,Dec-25,551820000
CPS,Cooper-Standard Holdings Inc.,12-Feb-26,,Dec-25,549920000
8061,Seika Corporation,12-Feb-26,,Dec-25,547460000
5970,G-Tekt Corporation,12-Feb-26,,Dec-25,547050000
5036,"Japan Business Systems, Inc.",12-Feb-26,,Dec-25,545420000
4293,"Septeni Holdings Co., Ltd.",12-Feb-26,,Dec-25,545340000
ATRAV,Atria Oyj,12-Feb-26,,Dec-25,543470000
ELVA,Electrovaya Inc.,12-Feb-26,After Hours,Dec-25,542310000
CNCK,Coincheck Group N.V.,12-Feb-26,After Hours,Dec-25,541570000
ENTERO,Entero Healthcare Solutions Limited,12-Feb-26,,Dec-25,537940000
A009240,"Hanssem Co., Ltd.",12-Feb-26,,Dec-25,527320000
NUS,"Nu Skin Enterprises, Inc.",12-Feb-26,After Hours,Dec-25,517240000
OMASP,Oma Säästöpankki Oyj,12-Feb-26,,Dec-25,514730000
6524,"Kohoku Kogyo CO.,LTD.",12-Feb-26,,Dec-25,512060000
9729,TOKAI Corp.,12-Feb-26,,Dec-25,509590000
520051,Jamna Auto Industries Limited,12-Feb-26,,Dec-25,507280000
IFP,Interfor Corporation,12-Feb-26,,Dec-25,500720000
6287,Sato Corporation,12-Feb-26,,Dec-25,500250000
